GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS793168410	2020-12-23 13:57:26.444578	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas vicinity	L9768713	P	-33.4912494	-58.6798990	2001-12-01	09:00:00	obsr626232	S58858350	Traveling	P22	EBIRD	600	40.234		16	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS223870449	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2002-10-27	08:30:00	obsr217001	S16190655	Traveling	P22	EBIRD_ARG	480	19.312		12	1	G760740	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS223865796	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2002-10-27		obsr429380	S16190312	Historical	P62	EBIRD_ARG				12	1	G760740	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS232965039	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2002-12-01		obsr429380	S16834736	Historical	P62	EBIRD_ARG				12	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS128551525	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2003-01-04	08:30:00	obsr188371	S8987886	Traveling	P22	EBIRD	150	1.609		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS219375057	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2003-11-02	14:00:00	obsr217001	S15804961	Traveling	P22	EBIRD_ARG	180	5.000		9	1	G736599	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS219362004	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2003-11-02		obsr429380	S15803966	Historical	P62	EBIRD_ARG				9	1	G736599	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS219361857	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2003-11-02	14:00:00	obsr429465	S15803963	Traveling	P22	EBIRD_ARG	180	5.000		9	1	G736599	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS128851006	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2003-11-08	11:00:00	obsr188371	S9008809	Traveling	P22	EBIRD	300	8.047		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS870195979	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2004-12-18	09:00:00	obsr503384	S65041020	Historical	P62	EBIRD_ARG	570				1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS292806447	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2005-02-04	13:00:00	obsr419506	S21508091	Traveling	P22	EBIRD	300	8.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS249367990	2020-12-23 13:56:18.186745	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ibicuy--Ruta Prov. 45 (oeste)	L496002	H	-33.7364991	-59.0020189	2006-11-15	06:00:00	obsr123284	S18149160	Traveling	P22	EBIRD	120	16.093		2	1	G880222	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS52273262	2020-12-23 13:56:18.186745	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ibicuy--Ruta Prov. 45 (oeste)	L496002	H	-33.7364991	-59.0020189	2006-11-15	06:00:00	obsr16646	S3768500	Traveling	P22	EBIRD	120	16.093		2	1	G880222	0	1	0		With Pete Hosner		
URN:CornellLabOfOrnithology:EBIRD:OBS958445618	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas Area	L11925043	P	-33.5021868	-58.7919493	2006-12-30		obsr457777	S71659439	Historical	P62	EBIRD_QC				4	1	G5558055	0	1	0		And surrounding areas. With Alec Earnshaw, Pierre Poulin & Arne Rasmussen. Life List.		
URN:CornellLabOfOrnithology:EBIRD:OBS220631803	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2006-12-03	08:30:00	obsr430982	S15910973	Traveling	P22	EBIRD_ARG	600	7.000		12	1	G741921	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS220515981	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2006-12-03	08:30:00	obsr217001	S15900533	Traveling	P22	EBIRD_ARG	600	7.000		12	1	G741921	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS958146099	2021-03-25 15:51:44.761465	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas Area	L11925043	P	-33.5021868	-58.7919493	2006-12-30		obsr365238	S71634648	Historical	P62	EBIRD_QC				4	1	G5558055	0	1	0		And surrounding areas. With Alec Earnshaw, Pierre Poulin & Arne Rasmussen. Life List.		
URN:CornellLabOfOrnithology:EBIRD:OBS220511523	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2006-12-03		obsr429380	S15900130	Historical	P62	EBIRD_ARG				12	1	G741921	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451944858	2020-12-23 13:56:47.351202	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2006-12-30	07:00:00	obsr240226	S33238849	Traveling	P22	EBIRD	720	32.186		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS220543072	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2006-12-03	08:30:00	obsr429465	S15902801	Traveling	P22	EBIRD_ARG	600	7.000		12	1	G741921	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451945082	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2007-01-08	07:00:00	obsr240226	S33238852	Traveling	P22	EBIRD	660	51.498		2	1		0	1	0		With Howard Marsh		
URN:CornellLabOfOrnithology:EBIRD:OBS451945193	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2007-02-03	07:00:00	obsr240226	S33238853	Traveling	P22	EBIRD	750	51.498		3	1		0	1	0		Con Elissa & Berny Rubinstein		
URN:CornellLabOfOrnithology:EBIRD:OBS338898572	2020-12-23 13:56:47.351202	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2007-10-25	12:30:00	obsr419506	S24790478	Traveling	P22	EBIRD	240	8.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451954622	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2007-11-18	07:00:00	obsr240226	S33239280	Traveling	P22	EBIRD	360	19.312		2	1		0	1	0		With Wally Goldfrank		
URN:CornellLabOfOrnithology:EBIRD:OBS451954496	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2007-11-14	07:30:00	obsr240226	S33239279	Traveling	P22	EBIRD	700	32.186		2	1		0	1	0		With Lori Potter		
URN:CornellLabOfOrnithology:EBIRD:OBS172535656	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas, AR	L1835088	P	-33.4483883	-58.7723160	2007-12-14	10:00:00	obsr346038	S12283719	Traveling	P22	EBIRD	480	4.828		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451951018	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2008-01-24	06:00:00	obsr240226	S33239173	Traveling	P22	EBIRD	750	51.498		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451951121	2020-12-23 13:56:47.351202	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2008-02-22	07:00:00	obsr240226	S33239174	Traveling	P22	EBIRD	720	56.326		2	1		0	1	0		With Jonathan Lethbridge		
URN:CornellLabOfOrnithology:EBIRD:OBS834638608	2020-12-23 13:55:19.524269	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--humedales (AICA ER07)	L2507409	H	-33.5021810	-58.6714240	2008-02-22		obsr1396377	S61969004	Historical	P62	EBIRD				2	1		0	1	0		With Alec Earnshaw		
URN:CornellLabOfOrnithology:EBIRD:OBS451952179	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2008-10-26	05:30:00	obsr240226	S33239187	Traveling	P22	EBIRD	270	16.093		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS269982584	2020-12-23 13:56:47.351202	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2008-10-26		obsr172418	S19639759	Incidental	P20	EBIRD				1	1		0	1	0		Birders Diary Date Range Export		
URN:CornellLabOfOrnithology:EBIRD:OBS451955151	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2008-11-28		obsr240226	S33239287	Historical	P62	EBIRD				5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451964086	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2009-02-12	07:00:00	obsr240226	S33239895	Traveling	P22	EBIRD	660	38.623		2	1		0	1	0		With Colin Gaskell		
URN:CornellLabOfOrnithology:EBIRD:OBS451969341	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2009-11-28	06:30:00	obsr240226	S33240180	Traveling	P22	EBIRD	720	51.498		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS590176424	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			2				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas: Farmland and Pampas in the area	L7098140	P	-33.5045444	-58.7988710	2009-11-09	09:30:00	obsr527452	S43827314	Traveling	P22	EBIRD	450	72.420		8	1		0	1	0		Birding the farmland and pampas area near Ceibas (locations not specified)		
URN:CornellLabOfOrnithology:EBIRD:OBS451971501	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-17	08:30:00	obsr240226	S33240272	Traveling	P22	EBIRD	500	38.623		2	1		0	1	0		With Suzanne Kho		
URN:CornellLabOfOrnithology:EBIRD:OBS451971367	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-02	06:00:00	obsr240226	S33240271	Traveling	P22	EBIRD	720	51.498		2	1		0	1	0		With Douglas Foulder		
URN:CornellLabOfOrnithology:EBIRD:OBS211647833	2020-12-23 13:55:18.884071	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L2362453	P	-33.4983188	-58.8027461	2010-01-10	10:17:00	obsr18062	S15226488	Incidental	P20	EBIRD				3	1		0	1	0		Diego Gallegos (guide), Erin and I. Rain on its way, raind started at 10:41am		
URN:CornellLabOfOrnithology:EBIRD:OBS83077553	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			5				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-25	14:00:00	obsr28253	S5864825	Traveling	P22	EBIRD	270	6.000		3	1	G145529	1	1	0		Drove/walked the 6km.  Guided by Diego Moneleone, with John Sterling and Chet Ogan		
URN:CornellLabOfOrnithology:EBIRD:OBS83284819	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			5				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-25	14:00:00	obsr51532	S5878460	Traveling	P22	EBIRD	270	6.000		3	1	G145529	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451971685	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-30	06:45:00	obsr240226	S33240274	Traveling	P22	EBIRD	600	51.498		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS83320759	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			5				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-01-25	14:00:00	obsr34879	S5881138	Traveling	P22	EBIRD	270	6.000		3	1	G145529	1	1	0		Drove/walked the 6km.  Guided by Diego Moneleone, with John Sterling and Chet Ogan		
URN:CornellLabOfOrnithology:EBIRD:OBS333817971	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L2411908	P	-33.4955453	-58.7944508	2010-11-06	08:00:00	obsr426915	S24417687	Traveling	P22	EBIRD_ARG	720	15.000		2	1	G1360169	0	1	0		Con Silvia Vitale y un grupo de amigos de AA/Aop, entre ellos, la recordada Rita Cardoni, además Amelia y Pablo, y Elida y Marcelo. En zona de Ceibas y alrededores.		
URN:CornellLabOfOrnithology:EBIRD:OBS333787397	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L2411908	P	-33.4955453	-58.7944508	2010-11-06	08:00:00	obsr423266	S24415328	Traveling	P22	EBIRD_ARG	720	15.000		2	1	G1360169	0	1	0		Con Silvia Vitale y un grupo de amigos de AA/Aop, entre ellos, la recordada Rita Cardoni, además Amelia y Pablo, y Elida y Marcelo. En zona de Ceibas y alrededores.		
URN:CornellLabOfOrnithology:EBIRD:OBS102948401	2020-12-23 13:55:15.47842	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Villa Paranacito--Ruta Prov. 46	L1069354	H	-33.6728900	-58.7148321	2010-11-20	13:00:00	obsr203071	S7228768	Traveling	P22	EBIRD	210	4.828		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451974087	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-12-20	10:00:00	obsr240226	S33240309	Traveling	P22	EBIRD	450	51.498		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS384294664	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-12-20	10:00:00	obsr166533	S28157086	Historical	P62	EBIRD	240			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451973942	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-12-08		obsr240226	S33240308	Historical	P62	EBIRD					1		0	1	0		With John Baur		
URN:CornellLabOfOrnithology:EBIRD:OBS224317416	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-12-11	09:00:00	obsr429465	S16234225	Traveling	P22	EBIRD_ARG	360	6.437		15	1	G763566	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS224255082	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2010-12-11		obsr429380	S16229595	Historical	P62	EBIRD_ARG				15	1	G763566	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS103046712	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			3				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2010-12-08	09:00:00	obsr132890	S7235492	Traveling	P22	EBIRD	660	40.233		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS451973210	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2011-01-24	06:30:00	obsr240226	S33240290	Traveling	P22	EBIRD	750	51.498		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275390252	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			4				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--camino lateral (AICA ER07)	L2762861	H	-33.4970000	-58.8137000	2011-01-15	09:30:00	obsr521868	S20165617	Historical	P62	EBIRD	540			4	1		0	1	0			"Actividad/Activity: Descansando / Perching  Notas: 1 Juvenil, junto a adulto"	
URN:CornellLabOfOrnithology:EBIRD:OBS611818701	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2011-01-29	15:00:00	obsr496887	S45334806	Traveling	P22	EBIRD_ARG	210	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS448905429	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2011-01-09	06:45:00	obsr240226	S33002540	Traveling	P22	EBIRD	780	24.140		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS290811907	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2011-01-15	09:00:00	obsr559056	S21329189	Traveling	P22	EBIRD	420	14.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS106034485	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			4				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2011-01-15	09:30:00	obsr239338	S7455026	Area	P23	EBIRD	540		40.0000	4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS511222061	2021-03-25 04:12:00.946958	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2011-02-07	09:00:00	obsr919707	S37601619	Traveling	P22	EBIRD_ARG	120	7.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS448907110	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2011-12-10	06:30:00	obsr240226	S33002561	Traveling	P22	EBIRD	700	28.967		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS217997369	2020-12-23 13:55:44.422534	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			1				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas--Terraplén (AICA ER07)	L2762863	H	-33.4983288	-58.7476489	2012-01-15	13:00:00	obsr178682	S15692588	Traveling	P22	EBIRD	305	14.000		4	1		1	1	0		Blue skies, light to moderate wind, 37-34 degrees.  A long and hot 14 km walk and drive along this fantastic dirt road with woodland, marsh and grass, guided by the amazing Diego Monteleone.	A great bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS448907292	2021-03-31 05:42:37.681186	16668	species	Crowned Slaty Flycatcher	Empidonomus aurantioatrocristatus			X				Argentina	AR	Entre Ríos	AR-E	Islas del Ibicuy	AR-E-II					Ceibas	L844920	P	-33.4984608	-58.7883568	2012-02-05	07:00:00	obsr240226	S33002563	Traveling	P22	EBIRD	650	64.372		2	1		0	1	0				
